"from","to","strength","direction","in_final_dag"
"sex","IGFBP7",0.621,1,FALSE
"IGFBP7","sex",0.621,0,FALSE
"IGFBP7","TNFRSF1A",0.618,0.286407766990291,FALSE
"TNFRSF1A","IGFBP7",0.618,0.713592233009709,FALSE
"CXCL8","CCL11",0.612,0.302287581699346,FALSE
"CXCL10","IL1RN",0.612,0.251633986928105,FALSE
"IL1RN","CXCL10",0.612,0.748366013071895,FALSE
"CCL11","CXCL8",0.612,0.697712418300654,FALSE
"basophils","platelets",0.603,0.466003316749585,FALSE
"platelets","basophils",0.603,0.533996683250415,FALSE
"IGFBP7","LAG3",0.602,0.312292358803987,FALSE
"LAG3","IGFBP7",0.602,0.687707641196013,FALSE
"CCL3","CCL4",0.599,0.530884808013356,FALSE
"CCL4","CCL3",0.599,0.469115191986644,FALSE
"age_group","total_chol",0.597,1,FALSE
"total_chol","age_group",0.597,0,FALSE
"age_group","glucose",0.595,1,FALSE
"glucose","age_group",0.595,0,FALSE
"weight","rdw",0.571,0.458844133099825,FALSE
"rdw","weight",0.571,0.541155866900175,FALSE
"crp","IL6",0.57,0.505263157894737,FALSE
"IL6","crp",0.57,0.494736842105263,FALSE
"CXCL9","CCL4",0.562,0.583629893238434,FALSE
"IL18","IL1RN",0.562,0.594306049822064,FALSE
"IL1RN","IL18",0.562,0.405693950177936,FALSE
"CCL4","CXCL9",0.562,0.416370106761566,FALSE
"CXCL11","VEGFA",0.56,0.441071428571429,FALSE
"VEGFA","CXCL11",0.56,0.558928571428571,FALSE
"age_group","alk_phos",0.559,1,FALSE
"alk_phos","age_group",0.559,0,FALSE
"age_group","IGFBP7",0.557,1,FALSE
"IGFBP7","age_group",0.557,0,FALSE
"IL1RN","CCL2",0.557,0.741472172351885,FALSE
"CCL2","IL1RN",0.557,0.258527827648115,FALSE
"CXCL9","KLRD1",0.556,0.758992805755396,FALSE
"KLRD1","CXCL9",0.556,0.241007194244604,FALSE
"triglycerides","VEGFA",0.554,0.308664259927798,FALSE
"VEGFA","triglycerides",0.554,0.691335740072202,FALSE
"lymphocytes","IL15",0.549,0.378870673952641,FALSE
"IL15","lymphocytes",0.549,0.621129326047359,FALSE
"co2","KLRD1",0.549,0.748633879781421,FALSE
"KLRD1","co2",0.549,0.251366120218579,FALSE
"CXCL8","MMP12",0.548,0.557481751824818,FALSE
"MMP12","CXCL8",0.548,0.442518248175182,FALSE
"CD8A","PDCD1",0.544,0.251838235294118,FALSE
"PDCD1","CD8A",0.544,0.748161764705882,FALSE
"glucose","IL10",0.543,0.427255985267035,FALSE
"IL10","glucose",0.543,0.572744014732965,FALSE
"mpv","IL6",0.542,0.547970479704797,FALSE
"globulin","esr",0.542,0.291512915129151,FALSE
"esr","globulin",0.542,0.708487084870849,FALSE
"IL6","mpv",0.542,0.452029520295203,FALSE
"CXCL9","CCL3",0.539,0.683673469387755,FALSE
"CCL3","CXCL9",0.539,0.316326530612245,FALSE
"globulin","KLRD1",0.539,0.541743970315399,FALSE
"KLRD1","globulin",0.539,0.458256029684601,FALSE
"neutrophils","IL1RN",0.537,0.290502793296089,FALSE
"IL1RN","neutrophils",0.537,0.709497206703911,FALSE
"GDF15","FGF21",0.536,0.78544776119403,FALSE
"FGF21","GDF15",0.536,0.21455223880597,FALSE
"CCL3","TNFRSF1B",0.535,0.31214953271028,FALSE
"TNFRSF1B","CCL3",0.535,0.68785046728972,FALSE
"cmv","alk_phos",0.534,1,FALSE
"alk_phos","cmv",0.534,0,FALSE
"triglycerides","IGFBP7",0.533,0.613508442776735,FALSE
"IGFBP7","triglycerides",0.533,0.386491557223265,FALSE
"weight","potassium",0.532,0.546992481203007,FALSE
"potassium","weight",0.532,0.453007518796992,FALSE
"CCL11","VEGFA",0.532,0.584586466165414,FALSE
"VEGFA","CCL11",0.532,0.415413533834586,FALSE
"CXCL11","GZMA",0.531,0.390772128060264,FALSE
"GZMA","CXCL11",0.531,0.609227871939736,FALSE
"chloride","potassium",0.524,0.532442748091603,FALSE
"potassium","chloride",0.524,0.467557251908397,FALSE
"weight","IL6",0.522,0.538314176245211,FALSE
"IL6","weight",0.522,0.461685823754789,FALSE
"sex","HAVCR2",0.521,1,FALSE
"HAVCR2","sex",0.521,0,FALSE
"co2","IGFBP7",0.519,0.48747591522158,FALSE
"IGFBP7","co2",0.519,0.51252408477842,FALSE
"hemoglobin","IL18",0.517,0.719535783365571,FALSE
"IL18","hemoglobin",0.517,0.280464216634429,FALSE
"age_group","CD8A",0.515,1,FALSE
"CD8A","age_group",0.515,0,FALSE
"CCL2","MMP12",0.513,0.551656920077973,FALSE
"GDF15","TNFRSF1B",0.513,0.501949317738791,FALSE
"TNFRSF1B","GDF15",0.513,0.498050682261209,FALSE
"MMP12","CCL2",0.513,0.448343079922027,FALSE
"weight","bun",0.508,0.669291338582677,FALSE
"bun","weight",0.508,0.330708661417323,FALSE
"age_group","IL10",0.504,1,FALSE
"IL10","age_group",0.504,0,FALSE
"platelets","IL10",0.497,0.237424547283702,FALSE
"IL10","platelets",0.497,0.762575452716298,FALSE
"neutrophils","CXCL8",0.496,0.340725806451613,FALSE
"CXCL8","neutrophils",0.496,0.659274193548387,FALSE
"platelets","VEGFA",0.494,0.336032388663968,FALSE
"VEGFA","platelets",0.494,0.663967611336032,FALSE
"protein","IL10",0.493,0.265720081135903,FALSE
"IL10","protein",0.493,0.734279918864097,FALSE
"hemoglobin","albumin",0.49,0.671428571428571,FALSE
"albumin","hemoglobin",0.49,0.328571428571429,FALSE
"bun","TNFRSF1A",0.49,0.644897959183674,FALSE
"TNFRSF1A","bun",0.49,0.355102040816327,FALSE
"creatinine","IL18",0.489,0.59918200408998,FALSE
"IL18","creatinine",0.489,0.40081799591002,FALSE
"FGF21","LEP",0.489,0.40081799591002,FALSE
"LEP","FGF21",0.489,0.59918200408998,FALSE
"sex","CHI3L1",0.486,1,FALSE
"CHI3L1","sex",0.486,0,FALSE
"neutrophils","crp",0.485,0.329896907216495,FALSE
"crp","neutrophils",0.485,0.670103092783505,FALSE
"CXCL11","CCL4",0.483,0.341614906832298,FALSE
"CCL4","CXCL11",0.483,0.658385093167702,FALSE
"wbc","CXCL8",0.475,0.221052631578947,FALSE
"potassium","sodium",0.475,0.388421052631579,FALSE
"sodium","potassium",0.475,0.611578947368421,FALSE
"CXCL8","wbc",0.475,0.778947368421053,FALSE
"wbc","sodium",0.474,0.459915611814346,FALSE
"glucose","CCL3",0.474,0.751054852320675,FALSE
"sodium","wbc",0.474,0.540084388185654,FALSE
"CCL3","glucose",0.474,0.248945147679325,FALSE
"neutrophils","sodium",0.473,0.374207188160677,FALSE
"sodium","neutrophils",0.473,0.625792811839323,FALSE
"sodium","IL7",0.473,0.520084566596195,FALSE
"IL7","sodium",0.473,0.479915433403806,FALSE
"weight","CCL3",0.471,0.630573248407643,FALSE
"CCL3","weight",0.471,0.369426751592357,FALSE
"CXCL9","GZMA",0.467,0.754817987152034,FALSE
"GZMA","CXCL9",0.467,0.245182012847966,FALSE
"hemoglobin","rdw",0.464,0.368534482758621,FALSE
"rdw","hemoglobin",0.464,0.631465517241379,FALSE
"co2","crp",0.463,0.737580993520518,FALSE
"crp","co2",0.463,0.262419006479482,FALSE
"neutrophils","GZMA",0.46,0.395652173913043,FALSE
"TNF","CXCL10",0.46,0.269565217391304,FALSE
"CXCL10","TNF",0.46,0.730434782608696,FALSE
"GZMA","neutrophils",0.46,0.604347826086957,FALSE
"lymphocytes","rbc",0.456,0.489035087719298,FALSE
"rbc","lymphocytes",0.456,0.510964912280702,FALSE
"chloride","IL7",0.455,0.610989010989011,FALSE
"IL7","chloride",0.455,0.389010989010989,FALSE
"creatinine","IL7",0.452,0.327433628318584,FALSE
"potassium","CD8A",0.452,0.311946902654867,FALSE
"IL7","creatinine",0.452,0.672566371681416,FALSE
"CD8A","potassium",0.452,0.688053097345133,FALSE
"albumin","CD274",0.451,0.518847006651885,FALSE
"CD274","albumin",0.451,0.481152993348115,FALSE
"eosinophils","ast",0.451,0.661862527716186,FALSE
"ast","eosinophils",0.451,0.338137472283814,FALSE
"rdw","IGFBP7",0.448,0.622767857142857,FALSE
"IGFBP7","rdw",0.448,0.377232142857143,FALSE
"cmv","KLRD1",0.448,1,FALSE
"KLRD1","cmv",0.448,0,FALSE
"hemoglobin","monocytes",0.447,0.812080536912752,FALSE
"monocytes","hemoglobin",0.447,0.187919463087248,FALSE
"crp","VEGFA",0.442,0.776018099547511,FALSE
"VEGFA","crp",0.442,0.223981900452489,FALSE
"age_group","CXCL11",0.44,1,FALSE
"CXCL11","age_group",0.44,0,FALSE
"weight","CCL8",0.438,0.773972602739726,FALSE
"CCL8","weight",0.438,0.226027397260274,FALSE
"glucose","sodium",0.438,0.426940639269406,FALSE
"sodium","glucose",0.438,0.573059360730594,FALSE
"rdw","LAG3",0.437,0.623569794050343,FALSE
"LAG3","rdw",0.437,0.376430205949657,FALSE
"hemoglobin","wbc",0.437,0.816933638443936,FALSE
"wbc","hemoglobin",0.437,0.183066361556064,FALSE
"IL18","IL10",0.437,0.498855835240275,FALSE
"IL10","IL18",0.437,0.501144164759725,FALSE
"age_group","bun",0.435,1,FALSE
"bun","age_group",0.435,0,FALSE
"t_bili","IGFBP7",0.434,0.372119815668203,FALSE
"IGFBP7","t_bili",0.434,0.627880184331797,FALSE
"CXCL11","GZMB",0.432,0.375,FALSE
"GZMB","CXCL11",0.432,0.625,FALSE
"eosinophils","hemoglobin",0.432,0.259259259259259,FALSE
"hemoglobin","eosinophils",0.432,0.740740740740741,FALSE
"lymphocytes","hdl",0.431,0.380510440835267,FALSE
"hdl","lymphocytes",0.431,0.619489559164733,FALSE
"eosinophils","IL18",0.431,0.577726218097448,FALSE
"IL18","eosinophils",0.431,0.422273781902552,FALSE
"lymphocytes","CXCL11",0.43,0.490697674418605,FALSE
"CXCL11","lymphocytes",0.43,0.509302325581395,FALSE
"IL10","FGF21",0.429,0.641025641025641,FALSE
"FGF21","IL10",0.429,0.358974358974359,FALSE
"hematocrit","TNF",0.427,0.714285714285714,FALSE
"TNF","hematocrit",0.427,0.285714285714286,FALSE
"IL15","KLRD1",0.426,0.643192488262911,FALSE
"KLRD1","IL15",0.426,0.356807511737089,FALSE
"albumin","globulin",0.425,0.538823529411765,FALSE
"globulin","albumin",0.425,0.461176470588235,FALSE
"age_group","neutrophils",0.424,1,FALSE
"neutrophils","age_group",0.424,0,FALSE
"sex","hemoglobin",0.421,1,FALSE
"hemoglobin","sex",0.421,0,FALSE
"potassium","PDCD1",0.42,0.619047619047619,FALSE
"PDCD1","potassium",0.42,0.380952380952381,FALSE
"age_group","hdl",0.42,1,FALSE
"cmv","TNF",0.42,1,FALSE
"lymphocytes","KLRD1",0.42,0.571428571428571,FALSE
"sodium","CXCL11",0.42,0.585714285714286,FALSE
"hdl","age_group",0.42,0,FALSE
"TNF","cmv",0.42,0,FALSE
"CXCL11","sodium",0.42,0.414285714285714,FALSE
"KLRD1","lymphocytes",0.42,0.428571428571429,FALSE
"neutrophils","CCL2",0.419,0.400954653937947,FALSE
"CCL2","neutrophils",0.419,0.599045346062052,FALSE
"creatinine","esr",0.419,0.421241050119332,FALSE
"esr","creatinine",0.419,0.578758949880668,FALSE
"t_bili","IL10",0.418,0.48444976076555,FALSE
"IL10","t_bili",0.418,0.51555023923445,FALSE
"age_group","rdw",0.418,1,FALSE
"rdw","age_group",0.418,0,FALSE
"hematocrit","rdw",0.416,0.389423076923077,FALSE
"rdw","hematocrit",0.416,0.610576923076923,FALSE
"sex","platelets",0.416,1,FALSE
"platelets","sex",0.416,0,FALSE
"globulin","FGF21",0.416,0.679086538461538,FALSE
"esr","crp",0.416,0.421875,FALSE
"crp","esr",0.416,0.578125,FALSE
"GDF15","HAVCR2",0.416,0.701923076923077,FALSE
"FGF21","globulin",0.416,0.320913461538462,FALSE
"FGF21","CD274",0.416,0.495192307692308,FALSE
"HAVCR2","GDF15",0.416,0.298076923076923,FALSE
"CD274","FGF21",0.416,0.504807692307692,FALSE
"alk_phos","HAVCR2",0.415,0.387951807228916,FALSE
"HAVCR2","alk_phos",0.415,0.612048192771084,FALSE
"weight","glucose",0.41,0.590243902439024,FALSE
"glucose","weight",0.41,0.409756097560976,FALSE
"TNF","PDCD1",0.408,0.29656862745098,FALSE
"PDCD1","TNF",0.408,0.70343137254902,FALSE
"lymphocytes","CCL3",0.405,0.353086419753086,FALSE
"monocytes","mpv",0.405,0.42716049382716,FALSE
"mpv","monocytes",0.405,0.57283950617284,FALSE
"potassium","CCL3",0.405,0.62962962962963,FALSE
"CCL3","lymphocytes",0.405,0.646913580246914,FALSE
"CCL3","potassium",0.405,0.37037037037037,FALSE
"IFNG","KLRD1",0.404,0.576732673267327,FALSE
"KLRD1","IFNG",0.404,0.423267326732673,FALSE
"eosinophils","glucose",0.403,0.241935483870968,FALSE
"glucose","eosinophils",0.403,0.758064516129032,FALSE
"CXCL8","CCL4",0.403,0.466501240694789,FALSE
"CCL4","CXCL8",0.403,0.533498759305211,FALSE
"CXCL9","CD274",0.402,0.659203980099502,FALSE
"CD274","CXCL9",0.402,0.340796019900498,FALSE
"ast","globulin",0.399,0.491228070175439,FALSE
"globulin","ast",0.399,0.508771929824561,FALSE
"globulin","LEP",0.397,0.518891687657431,FALSE
"esr","IL1RN",0.397,0.523929471032746,FALSE
"IL1RN","esr",0.397,0.476070528967254,FALSE
"LEP","globulin",0.397,0.481108312342569,FALSE
"IL6","TNFRSF1A",0.395,0.356962025316456,FALSE
"TNFRSF1A","IL6",0.395,0.643037974683544,FALSE
"glucose","potassium",0.394,0.614213197969543,FALSE
"potassium","glucose",0.394,0.385786802030457,FALSE
"IL18","HAVCR2",0.392,0.397959183673469,FALSE
"HAVCR2","IL18",0.392,0.602040816326531,FALSE
"globulin","TNF",0.39,0.376923076923077,FALSE
"TNF","globulin",0.39,0.623076923076923,FALSE
"IL15","FGF21",0.389,0.447300771208226,FALSE
"FGF21","IL15",0.389,0.552699228791774,FALSE
"mpv","GZMB",0.388,0.356958762886598,FALSE
"CXCL10","CCL3",0.388,0.695876288659794,FALSE
"CCL3","CXCL10",0.388,0.304123711340206,FALSE
"GZMB","mpv",0.388,0.643041237113402,FALSE
"alt","IL18",0.387,0.635658914728682,FALSE
"IL18","alt",0.387,0.364341085271318,FALSE
"cmv","t_bili",0.386,1,FALSE
"t_bili","cmv",0.386,0,FALSE
"age_group","CCL2",0.382,1,FALSE
"wbc","IL1RN",0.382,0.240837696335079,FALSE
"IL1RN","wbc",0.382,0.759162303664921,FALSE
"CCL2","age_group",0.382,0,FALSE
"crp","IL15",0.381,0.62992125984252,FALSE
"IL15","crp",0.381,0.37007874015748,FALSE
"IL15","GDF15",0.38,0.4,FALSE
"GDF15","IL15",0.38,0.6,FALSE
"GDF15","TNFRSF1A",0.38,0.752631578947368,FALSE
"TNFRSF1A","GDF15",0.38,0.247368421052632,FALSE
"sex","CXCL11",0.377,1,FALSE
"wbc","globulin",0.377,0.328912466843501,FALSE
"globulin","wbc",0.377,0.671087533156499,FALSE
"CXCL11","sex",0.377,0,FALSE
"cmv","CXCL11",0.376,1,FALSE
"hematocrit","alt",0.376,0.670212765957447,FALSE
"alt","hematocrit",0.376,0.329787234042553,FALSE
"CXCL11","cmv",0.376,0,FALSE
"monocytes","sodium",0.375,0.290666666666667,FALSE
"neutrophils","IL6",0.375,0.213333333333333,FALSE
"sodium","monocytes",0.375,0.709333333333333,FALSE
"IL6","neutrophils",0.375,0.786666666666667,FALSE
"bun","CD8A",0.374,0.564171122994652,FALSE
"CD8A","bun",0.374,0.435828877005348,FALSE
"age_group","TNF",0.373,1,FALSE
"TNF","age_group",0.373,0,FALSE
"CCL2","CCL8",0.371,0.757412398921833,FALSE
"CCL8","CCL2",0.371,0.242587601078167,FALSE
"sex","rdw",0.37,1,FALSE
"hematocrit","sodium",0.37,0.443243243243243,FALSE
"lymphocytes","platelets",0.37,0.294594594594595,FALSE
"platelets","lymphocytes",0.37,0.705405405405405,FALSE
"rdw","sex",0.37,0,FALSE
"sodium","hematocrit",0.37,0.556756756756757,FALSE
"ast","calcium",0.367,0.595367847411444,FALSE
"calcium","ast",0.367,0.404632152588556,FALSE
"IL7","FGF21",0.363,0.550964187327824,FALSE
"FGF21","IL7",0.363,0.449035812672176,FALSE
"sex","CD274",0.362,1,FALSE
"wbc","creatinine",0.362,0.350828729281768,FALSE
"creatinine","wbc",0.362,0.649171270718232,FALSE
"CD274","sex",0.362,0,FALSE
"hemoglobin","rbc",0.361,0.481994459833795,FALSE
"rbc","hemoglobin",0.361,0.518005540166205,FALSE
"alt","KLRD1",0.36,0.505555555555556,FALSE
"t_bili","LAG3",0.36,0.744444444444444,FALSE
"KLRD1","alt",0.36,0.494444444444444,FALSE
"LAG3","t_bili",0.36,0.255555555555556,FALSE
"sex","hematocrit",0.359,1,FALSE
"hematocrit","sex",0.359,0,FALSE
"wbc","crp",0.359,0.158774373259053,FALSE
"crp","wbc",0.359,0.841225626740947,FALSE
"CXCL10","IGFBP7",0.357,0.647058823529412,FALSE
"IGFBP7","CXCL10",0.357,0.352941176470588,FALSE
"IL6","CCL8",0.355,0.650704225352113,FALSE
"CCL8","IL6",0.355,0.349295774647887,FALSE
"HAVCR2","CD274",0.355,0.619718309859155,FALSE
"CD274","HAVCR2",0.355,0.380281690140845,FALSE
"alt","IL1RN",0.354,0.694915254237288,FALSE
"IL1RN","alt",0.354,0.305084745762712,FALSE
"IL7","IGFBP7",0.353,0.41643059490085,FALSE
"CCL3","FGF21",0.353,0.487252124645892,FALSE
"FGF21","CCL3",0.353,0.512747875354108,FALSE
"IGFBP7","IL7",0.353,0.58356940509915,FALSE
"monocytes","creatinine",0.351,0.401709401709402,FALSE
"creatinine","monocytes",0.351,0.598290598290598,FALSE
"creatinine","KLRD1",0.351,0.709401709401709,FALSE
"KLRD1","creatinine",0.351,0.290598290598291,FALSE
"CXCL9","MMP12",0.35,0.517142857142857,FALSE
"MMP12","CXCL9",0.35,0.482857142857143,FALSE
"platelets","potassium",0.349,0.415472779369628,FALSE
"rbc","CCL4",0.349,0.702005730659026,FALSE
"potassium","platelets",0.349,0.584527220630373,FALSE
"CCL4","rbc",0.349,0.297994269340974,FALSE
"VEGFA","CD274",0.349,0.575931232091691,FALSE
"CD274","VEGFA",0.349,0.424068767908309,FALSE
"weight","creatinine",0.348,0.410919540229885,FALSE
"creatinine","weight",0.348,0.589080459770115,FALSE
"hemoglobin","alt",0.346,0.569364161849711,FALSE
"alt","hemoglobin",0.346,0.430635838150289,FALSE
"TNF","CCL8",0.346,0.517341040462428,FALSE
"CCL8","TNF",0.346,0.482658959537572,FALSE
"eosinophils","globulin",0.345,0.444927536231884,FALSE
"albumin","CXCL10",0.345,0.43768115942029,FALSE
"globulin","eosinophils",0.345,0.555072463768116,FALSE
"CXCL10","albumin",0.345,0.56231884057971,FALSE
"GZMA","KLRD1",0.344,0.677325581395349,FALSE
"KLRD1","GZMA",0.344,0.322674418604651,FALSE
"hematocrit","GZMB",0.344,0.529069767441861,FALSE
"GZMB","hematocrit",0.344,0.47093023255814,FALSE
"PDCD1","LAG3",0.344,0.523255813953488,FALSE
"LAG3","PDCD1",0.344,0.476744186046512,FALSE
"age_group","IL15",0.343,1,FALSE
"IL15","age_group",0.343,0,FALSE
"chloride","protein",0.342,0.821637426900585,FALSE
"protein","chloride",0.342,0.178362573099415,FALSE
"neutrophils","globulin",0.342,0.345029239766082,FALSE
"globulin","neutrophils",0.342,0.654970760233918,FALSE
"triglycerides","IL1RN",0.342,0.423976608187135,FALSE
"IL1RN","triglycerides",0.342,0.576023391812866,FALSE
"hdl","IL6",0.341,0.536656891495601,FALSE
"IL6","hdl",0.341,0.463343108504399,FALSE
"hematocrit","calcium",0.34,0.355882352941176,FALSE
"calcium","hematocrit",0.34,0.644117647058824,FALSE
"CXCL9","TNFRSF1B",0.339,0.457227138643068,FALSE
"TNFRSF1B","CXCL9",0.339,0.542772861356932,FALSE
"hemoglobin","glucose",0.338,0.57396449704142,FALSE
"glucose","hemoglobin",0.338,0.42603550295858,FALSE
"CCL4","VEGFA",0.338,0.50887573964497,FALSE
"VEGFA","CCL4",0.338,0.49112426035503,FALSE
"age_group","CXCL8",0.337,1,FALSE
"CXCL8","age_group",0.337,0,FALSE
"potassium","IFNG",0.336,0.546130952380952,FALSE
"IFNG","potassium",0.336,0.453869047619048,FALSE
"chloride","crp",0.335,0.498507462686567,FALSE
"crp","chloride",0.335,0.501492537313433,FALSE
"age_group","t_bili",0.333,1,FALSE
"calcium","esr",0.333,0.336336336336336,FALSE
"t_bili","age_group",0.333,0,FALSE
"esr","calcium",0.333,0.663663663663664,FALSE
"rbc","alk_phos",0.333,0.363363363363363,FALSE
"alk_phos","rbc",0.333,0.636636636636637,FALSE
"CCL8","GDF15",0.333,0.900900900900901,FALSE
"GDF15","CCL8",0.333,0.0990990990990991,FALSE
"hematocrit","esr",0.332,0.439759036144578,FALSE
"esr","hematocrit",0.332,0.560240963855422,FALSE
"glucose","CXCL10",0.33,0.587878787878788,FALSE
"CXCL10","glucose",0.33,0.412121212121212,FALSE
"alt","CCL3",0.33,0.448484848484849,FALSE
"CCL3","alt",0.33,0.551515151515152,FALSE
"triglycerides","IL18",0.329,0.486322188449848,FALSE
"IL18","triglycerides",0.329,0.513677811550152,FALSE
"age_group","TNFRSF1A",0.328,1,FALSE
"cmv","glucose",0.328,1,FALSE
"glucose","cmv",0.328,0,FALSE
"TNFRSF1A","age_group",0.328,0,FALSE
"cmv","IL10",0.327,1,FALSE
