"from","to","strength","direction","in_final_dag"
"cm_cd4_t_cell_tnfa_nfkb","core_naive_b_cell_tnfa_nfkb",0.99,0.98989898989899,TRUE
"core_naive_cd8_t_cell_ifn_alpha","core_naive_cd4_t_cell_ifn_alpha",0.99,1,TRUE
"core_naive_cd8_t_cell_il2_stat5","core_naive_cd8_t_cell_inflammatory",0.99,0.95959595959596,TRUE
"core_naive_cd4_t_cell_il2_stat5","cm_cd4_t_cell_il2_stat5",0.99,0.93939393939394,TRUE
"core_memory_b_cell_il2_stat5","core_memory_b_cell_il6_jak_stat3",0.99,0.98989898989899,TRUE
"transitional_b_cell_il6_jak_stat3","isg_memory_cd4_t_cell_ifn_gamma",0.99,0.646464646464647,TRUE
"cm_cd8_t_cell_il2_stat5","cm_cd8_t_cell_tnfa_nfkb",0.99,0.656565656565657,TRUE
"klrb1_memory_cd4_treg_tnfa_nfkb","klrb1_memory_cd4_treg_il2_stat5",0.99,0.868686868686869,TRUE
"klrb1_memory_cd4_treg_tnfa_nfkb","klrb1_memory_cd4_treg_inflammatory",0.99,0.95959595959596,TRUE
"cm_cd4_t_cell_tnfa_nfkb","core_naive_cd4_t_cell_tnfa_nfkb",0.98,0.948979591836735,TRUE
"cm_cd4_t_cell_inflammatory","memory_cd4_treg_inflammatory",0.98,0.979591836734694,TRUE
"core_naive_b_cell_tnfa_nfkb","core_memory_b_cell_tnfa_nfkb",0.98,0.979591836734694,TRUE
"gzmk_cd56dim_nk_cell_tnfa_nfkb","klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb",0.98,0.969387755102041,TRUE
"core_cd16_monocyte_ifn_gamma","core_cd16_monocyte_inflammatory",0.98,0.683673469387755,TRUE
"intermediate_monocyte_il2_stat5","intermediate_monocyte_il6_jak_stat3",0.98,0.581632653061224,TRUE
"hla_drhi_cdc2_ifn_alpha","pdc_ifn_alpha",0.98,0.897959183673469,TRUE
"core_naive_cd8_t_cell_inflammatory","core_naive_b_cell_inflammatory",0.97,0.824742268041237,TRUE
"core_naive_cd4_t_cell_il6_jak_stat3","core_naive_cd4_t_cell_tnfa_nfkb",0.97,0.948453608247423,TRUE
"gzmk_vd2_gdt_il2_stat5","gzmk_vd2_gdt_il6_jak_stat3",0.97,0.835051546391753,TRUE
"gzmb_cd27_em_cd4_t_cell_ifn_gamma","gzmb_cd27_em_cd4_t_cell_inflammatory",0.97,0.793814432989691,TRUE
"gzmb_cd27_em_cd4_t_cell_il2_stat5","gzmb_cd27_em_cd4_t_cell_tnfa_nfkb",0.97,0.65979381443299,TRUE
"core_naive_cd8_t_cell_ifn_gamma","core_naive_cd8_t_cell_il2_stat5",0.97,0.989690721649485,TRUE
"core_naive_cd4_t_cell_ifn_gamma","core_naive_cd4_t_cell_il6_jak_stat3",0.97,0.814432989690722,TRUE
"core_naive_cd4_t_cell_inflammatory","core_naive_cd4_t_cell_il2_stat5",0.97,0.701030927835052,TRUE
"transitional_b_cell_ifn_gamma","core_naive_b_cell_ifn_alpha",0.97,0.54639175257732,TRUE
"memory_cd4_treg_il2_stat5","memory_cd4_treg_il6_jak_stat3",0.97,0.731958762886598,TRUE
"memory_cd4_treg_il2_stat5","isg_memory_cd4_t_cell_il2_stat5",0.97,0.938144329896907,TRUE
"core_cd16_monocyte_ifn_gamma","core_cd16_monocyte_il6_jak_stat3",0.97,0.804123711340206,TRUE
"cd8_mait_ifn_gamma","cd8_mait_inflammatory",0.97,1,TRUE
"intermediate_monocyte_inflammatory","intermediate_monocyte_il6_jak_stat3",0.97,0.907216494845361,TRUE
"gzmk_vd2_gdt_tnfa_nfkb","cd8_mait_tnfa_nfkb",0.97,0.680412371134021,TRUE
"isg_memory_cd4_t_cell_il2_stat5","isg_memory_cd4_t_cell_ifn_gamma",0.97,1,TRUE
"cm_cd4_t_cell_il6_jak_stat3","cm_cd4_t_cell_ifn_gamma",0.96,0.84375,TRUE
"gzmk_cd56dim_nk_cell_ifn_alpha","cd14_cdc2_ifn_alpha",0.96,0.583333333333333,TRUE
"pdc_ifn_alpha","cd56bright_nk_cell_ifn_alpha",0.96,0.96875,TRUE
"core_naive_b_cell_il2_stat5","core_naive_b_cell_ifn_gamma",0.96,0.604166666666667,TRUE
"core_cd14_monocyte_il6_jak_stat3","core_cd14_monocyte_inflammatory",0.96,0.541666666666667,TRUE
"gzmk_cd56dim_nk_cell_il6_jak_stat3","cd8_mait_il6_jak_stat3",0.96,0.645833333333333,TRUE
"klrb1_memory_cd4_treg_il6_jak_stat3","isg_memory_cd4_t_cell_ifn_alpha",0.96,0.614583333333333,TRUE
"klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3",0.96,0.770833333333333,TRUE
"gzmk_cd56dim_nk_cell_ifn_alpha","klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha",0.95,0.984210526315789,TRUE
"isg_cd14_monocyte_ifn_alpha","isg_cd14_monocyte_il2_stat5",0.95,0.589473684210526,TRUE
"cm_cd4_t_cell_ifn_gamma","gzmb_cd27_em_cd4_t_cell_ifn_gamma",0.95,0.894736842105263,TRUE
"cm_cd4_t_cell_il2_stat5","memory_cd4_treg_il2_stat5",0.95,1,TRUE
"gzmb_cd27_em_cd4_t_cell_ifn_alpha","memory_cd4_treg_ifn_alpha",0.95,0.9,TRUE
"core_cd14_monocyte_il2_stat5","core_cd14_monocyte_il6_jak_stat3",0.95,0.778947368421053,TRUE
"hla_drhi_cdc2_ifn_alpha","cd14_cdc2_ifn_alpha",0.95,0.810526315789474,TRUE
"gzmb_cd27_em_cd4_t_cell_il2_stat5","gzmb_cd27_em_cd4_t_cell_inflammatory",0.94,0.595744680851064,TRUE
"core_naive_cd8_t_cell_il2_stat5","naive_cd4_treg_il2_stat5",0.94,0.98936170212766,TRUE
"naive_cd4_treg_il2_stat5","naive_cd4_treg_ifn_alpha",0.94,0.723404255319149,TRUE
"pdc_il2_stat5","pdc_ifn_gamma",0.94,0.851063829787234,TRUE
"core_cd14_monocyte_tnfa_nfkb","core_cd14_monocyte_inflammatory",0.94,0.521276595744681,TRUE
"cm_cd4_t_cell_ifn_alpha","cd8_mait_ifn_alpha",0.93,0.962365591397849,TRUE
"core_naive_cd4_t_cell_inflammatory","core_naive_cd8_t_cell_inflammatory",0.93,0.817204301075269,TRUE
"core_memory_b_cell_il2_stat5","core_memory_b_cell_inflammatory",0.93,0.978494623655914,TRUE
"core_memory_b_cell_tnfa_nfkb","hla_drhi_cdc2_tnfa_nfkb",0.93,1,TRUE
"cm_cd8_t_cell_il2_stat5","cm_cd8_t_cell_inflammatory",0.93,0.989247311827957,TRUE
"cd8_mait_ifn_alpha","gzmk_vd2_gdt_ifn_alpha",0.93,0.946236559139785,TRUE
"cm_cd4_t_cell_ifn_alpha","core_naive_cd8_t_cell_ifn_alpha",0.93,0.795698924731183,TRUE
"core_naive_b_cell_inflammatory","transitional_b_cell_il2_stat5",0.93,0.612903225806452,TRUE
"core_naive_cd4_t_cell_inflammatory","cm_cd4_t_cell_inflammatory",0.93,0.655913978494624,TRUE
"core_memory_b_cell_il2_stat5","core_memory_b_cell_ifn_gamma",0.93,0.526881720430108,TRUE
"core_cd16_monocyte_il2_stat5","core_cd14_monocyte_il2_stat5",0.93,0.537634408602151,TRUE
"cd8_mait_inflammatory","cd8_mait_il6_jak_stat3",0.93,0.881720430107527,TRUE
"cm_cd4_t_cell_inflammatory","gzmb_cd27_em_cd4_t_cell_tnfa_nfkb",0.92,0.945652173913043,TRUE
"core_naive_b_cell_tnfa_nfkb","core_naive_b_cell_il2_stat5",0.92,0.989130434782609,TRUE
"cm_cd8_t_cell_il6_jak_stat3","gzmk_vd2_gdt_ifn_gamma",0.92,1,TRUE
"klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","cm_cd8_t_cell_inflammatory",0.92,0.945652173913043,TRUE
"core_naive_b_cell_il2_stat5","core_memory_b_cell_il2_stat5",0.92,0.891304347826087,TRUE
"cm_cd4_t_cell_inflammatory","gzmk_vd2_gdt_tnfa_nfkb",0.91,0.89010989010989,TRUE
"isg_memory_cd4_t_cell_tnfa_nfkb","isg_memory_cd4_t_cell_il6_jak_stat3",0.91,0.945054945054945,TRUE
"gzmb_cd27_em_cd4_t_cell_ifn_alpha","hla_drhi_cdc2_ifn_alpha",0.9,0.894444444444444,TRUE
"gzmb_cd27_em_cd4_t_cell_il2_stat5","cd8_mait_il2_stat5",0.9,0.944444444444444,TRUE
"core_cd16_monocyte_tnfa_nfkb","core_cd14_monocyte_tnfa_nfkb",0.9,0.7,TRUE
"core_cd14_monocyte_ifn_gamma","isg_cd14_monocyte_ifn_alpha",0.89,0.707865168539326,TRUE
"isg_cd14_monocyte_ifn_alpha","hla_drhi_cdc2_inflammatory",0.89,0.842696629213483,TRUE
"cd56bright_nk_cell_il2_stat5","cd56bright_nk_cell_il6_jak_stat3",0.88,0.965909090909091,TRUE
"gzmk_cd56dim_nk_cell_il6_jak_stat3","klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory",0.88,0.943181818181818,TRUE
"transitional_b_cell_ifn_alpha","gzmb_cd27_em_cd4_t_cell_il6_jak_stat3",0.88,0.965909090909091,TRUE
"cd14_cdc2_il2_stat5","cd14_cdc2_inflammatory",0.88,0.568181818181818,TRUE
"gzmk_vd2_gdt_ifn_gamma","gzmk_vd2_gdt_inflammatory",0.88,0.659090909090909,TRUE
"cm_cd4_t_cell_ifn_gamma","cm_cd4_t_cell_ifn_alpha",1,0.01,FALSE
"cm_cd4_t_cell_tnfa_nfkb","cm_cd4_t_cell_il2_stat5",1,0.01,FALSE
"cd56bright_nk_cell_ifn_gamma","cd56bright_nk_cell_ifn_alpha",1,0,FALSE
"gzmb_cd27_em_cd4_t_cell_ifn_alpha","cm_cd4_t_cell_ifn_alpha",1,0.055,FALSE
"gzmb_cd27_em_cd4_t_cell_ifn_gamma","gzmb_cd27_em_cd4_t_cell_ifn_alpha",1,0.23,FALSE
"gzmb_cd27_em_cd4_t_cell_il2_stat5","cm_cd4_t_cell_il2_stat5",1,0.02,FALSE
"gzmb_cd27_em_cd4_t_cell_tnfa_nfkb","cm_cd4_t_cell_tnfa_nfkb",1,0.01,FALSE
"core_naive_cd8_t_cell_ifn_gamma","core_naive_cd8_t_cell_ifn_alpha",1,0.025,FALSE
"core_naive_cd8_t_cell_il6_jak_stat3","core_naive_cd8_t_cell_inflammatory",1,0.13,FALSE
"core_naive_b_cell_ifn_gamma","core_naive_b_cell_ifn_alpha",1,0.055,FALSE
"core_naive_b_cell_inflammatory","core_naive_b_cell_il6_jak_stat3",1,0.03,FALSE
"core_naive_cd4_t_cell_ifn_alpha","core_naive_cd4_t_cell_ifn_gamma",1,0.16,FALSE
"core_naive_cd4_t_cell_ifn_gamma","core_naive_cd8_t_cell_ifn_gamma",1,0.01,FALSE
"core_naive_cd4_t_cell_il2_stat5","core_naive_cd8_t_cell_il2_stat5",1,0.01,FALSE
"core_naive_cd4_t_cell_inflammatory","core_naive_cd4_t_cell_il6_jak_stat3",1,0.12,FALSE
"core_naive_cd4_t_cell_tnfa_nfkb","core_naive_cd8_t_cell_tnfa_nfkb",1,0.31,FALSE
"core_memory_b_cell_ifn_alpha","core_memory_b_cell_ifn_gamma",1,0.35,FALSE
"core_cd14_monocyte_ifn_alpha","cd14_cdc2_ifn_alpha",1,0.17,FALSE
"core_cd14_monocyte_ifn_gamma","core_cd14_monocyte_ifn_alpha",1,0,FALSE
"core_cd14_monocyte_inflammatory","core_cd14_monocyte_il2_stat5",1,0.19,FALSE
"gzmk_cd56dim_nk_cell_ifn_gamma","gzmk_cd56dim_nk_cell_ifn_alpha",1,0.005,FALSE
"gzmk_cd56dim_nk_cell_il2_stat5","gzmk_cd56dim_nk_cell_inflammatory",1,0.48,FALSE
"gzmk_cd56dim_nk_cell_inflammatory","gzmk_cd56dim_nk_cell_il6_jak_stat3",1,0.345,FALSE
"naive_cd4_treg_ifn_gamma","naive_cd4_treg_ifn_alpha",1,0,FALSE
"naive_cd4_treg_inflammatory","naive_cd4_treg_ifn_gamma",1,0.03,FALSE
"transitional_b_cell_ifn_gamma","transitional_b_cell_ifn_alpha",1,0.49,FALSE
"transitional_b_cell_tnfa_nfkb","core_naive_b_cell_tnfa_nfkb",1,0.04,FALSE
"isg_cd14_monocyte_ifn_gamma","isg_cd14_monocyte_ifn_alpha",1,0,FALSE
"isg_cd14_monocyte_il2_stat5","core_cd14_monocyte_il2_stat5",1,0,FALSE
"isg_cd14_monocyte_il6_jak_stat3","core_cd14_monocyte_il6_jak_stat3",1,0,FALSE
"isg_cd14_monocyte_inflammatory","core_cd14_monocyte_inflammatory",1,0,FALSE
"isg_cd14_monocyte_tnfa_nfkb","core_cd14_monocyte_tnfa_nfkb",1,0,FALSE
"memory_cd4_treg_ifn_gamma","memory_cd4_treg_ifn_alpha",1,0.09,FALSE
"core_cd16_monocyte_ifn_alpha","intermediate_monocyte_ifn_alpha",1,0.395,FALSE
"core_cd16_monocyte_ifn_gamma","core_cd16_monocyte_ifn_alpha",1,0,FALSE
"core_cd16_monocyte_inflammatory","core_cd16_monocyte_tnfa_nfkb",1,0.02,FALSE
"cd14_cdc2_ifn_gamma","cd14_cdc2_ifn_alpha",1,0.015,FALSE
"cd14_cdc2_inflammatory","cd14_cdc2_tnfa_nfkb",1,0.14,FALSE
"cm_cd8_t_cell_ifn_gamma","cm_cd8_t_cell_ifn_alpha",1,0.01,FALSE
"cm_cd8_t_cell_il2_stat5","cm_cd4_t_cell_il2_stat5",1,0,FALSE
"cd8_mait_ifn_gamma","cd8_mait_ifn_alpha",1,0,FALSE
"cd8_mait_tnfa_nfkb","gzmk_cd56dim_nk_cell_tnfa_nfkb",1,0.21,FALSE
"intermediate_monocyte_ifn_gamma","intermediate_monocyte_ifn_alpha",1,0,FALSE
"intermediate_monocyte_inflammatory","core_cd14_monocyte_inflammatory",1,0.01,FALSE
"intermediate_monocyte_tnfa_nfkb","core_cd14_monocyte_tnfa_nfkb",1,0.005,FALSE
"intermediate_monocyte_tnfa_nfkb","intermediate_monocyte_inflammatory",1,0.32,FALSE
"hla_drhi_cdc2_ifn_gamma","hla_drhi_cdc2_ifn_alpha",1,0.03,FALSE
"hla_drhi_cdc2_inflammatory","hla_drhi_cdc2_il2_stat5",1,0.35,FALSE
"hla_drhi_cdc2_inflammatory","hla_drhi_cdc2_tnfa_nfkb",1,0.12,FALSE
"hla_drhi_cdc2_tnfa_nfkb","cd14_cdc2_tnfa_nfkb",1,0.09,FALSE
"pdc_ifn_gamma","pdc_ifn_alpha",1,0.045,FALSE
"pdc_il6_jak_stat3","pdc_il2_stat5",1,0,FALSE
"klrb1_memory_cd4_treg_ifn_gamma","klrb1_memory_cd4_treg_ifn_alpha",1,0.03,FALSE
"klrb1_memory_cd4_treg_il2_stat5","klrb1_memory_cd4_treg_ifn_gamma",1,0.38,FALSE
"gzmk_vd2_gdt_ifn_gamma","gzmk_vd2_gdt_ifn_alpha",1,0,FALSE
"gzmk_vd2_gdt_tnfa_nfkb","cm_cd8_t_cell_tnfa_nfkb",1,0.18,FALSE
"klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma","klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha",1,0,FALSE
"klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma","klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3",1,0.25,FALSE
"klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5",1,0.3,FALSE
"isg_memory_cd4_t_cell_ifn_gamma","isg_memory_cd4_t_cell_ifn_alpha",1,0,FALSE
"transitional_b_cell_il2_stat5","transitional_b_cell_ifn_gamma",0.99,0.0555555555555556,FALSE
"cm_cd4_t_cell_il2_stat5","core_naive_cd4_t_cell_il2_stat5",0.99,0.0606060606060606,FALSE
"cd56bright_nk_cell_inflammatory","cm_cd4_t_cell_inflammatory",0.99,0,FALSE
"core_naive_cd8_t_cell_inflammatory","core_naive_cd8_t_cell_il2_stat5",0.99,0.0404040404040404,FALSE
"core_naive_b_cell_il6_jak_stat3","cm_cd4_t_cell_il6_jak_stat3",0.99,0.0909090909090909,FALSE
"core_naive_b_cell_tnfa_nfkb","cm_cd4_t_cell_tnfa_nfkb",0.99,0.0101010101010101,FALSE
"core_naive_cd4_t_cell_ifn_alpha","core_naive_cd8_t_cell_ifn_alpha",0.99,0,FALSE
"core_memory_b_cell_il6_jak_stat3","core_memory_b_cell_il2_stat5",0.99,0.0101010101010101,FALSE
"cm_cd8_t_cell_tnfa_nfkb","cm_cd8_t_cell_il2_stat5",0.99,0.343434343434343,FALSE
"klrb1_memory_cd4_treg_il2_stat5","klrb1_memory_cd4_treg_tnfa_nfkb",0.99,0.131313131313131,FALSE
"klrb1_memory_cd4_treg_inflammatory","klrb1_memory_cd4_treg_tnfa_nfkb",0.99,0.0404040404040404,FALSE
"isg_memory_cd4_t_cell_ifn_gamma","transitional_b_cell_il6_jak_stat3",0.99,0.353535353535354,FALSE
"core_naive_cd4_t_cell_tnfa_nfkb","cm_cd4_t_cell_tnfa_nfkb",0.98,0.0510204081632653,FALSE
"core_memory_b_cell_tnfa_nfkb","core_naive_b_cell_tnfa_nfkb",0.98,0.0204081632653061,FALSE
"memory_cd4_treg_inflammatory","cm_cd4_t_cell_inflammatory",0.98,0.0204081632653061,FALSE
"core_cd16_monocyte_inflammatory","core_cd16_monocyte_ifn_gamma",0.98,0.316326530612245,FALSE
"intermediate_monocyte_il6_jak_stat3","intermediate_monocyte_il2_stat5",0.98,0.418367346938775,FALSE
"pdc_ifn_alpha","hla_drhi_cdc2_ifn_alpha",0.98,0.102040816326531,FALSE
"klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","gzmk_cd56dim_nk_cell_tnfa_nfkb",0.98,0.0306122448979592,FALSE
"core_naive_b_cell_inflammatory","core_naive_cd8_t_cell_inflammatory",0.97,0.175257731958763,FALSE
"core_naive_cd4_t_cell_tnfa_nfkb","core_naive_cd4_t_cell_il6_jak_stat3",0.97,0.0515463917525773,FALSE
"gzmk_vd2_gdt_il6_jak_stat3","gzmk_vd2_gdt_il2_stat5",0.97,0.164948453608247,FALSE
"gzmb_cd27_em_cd4_t_cell_inflammatory","gzmb_cd27_em_cd4_t_cell_ifn_gamma",0.97,0.206185567010309,FALSE
"gzmb_cd27_em_cd4_t_cell_tnfa_nfkb","gzmb_cd27_em_cd4_t_cell_il2_stat5",0.97,0.34020618556701,FALSE
"core_naive_cd8_t_cell_il2_stat5","core_naive_cd8_t_cell_ifn_gamma",0.97,0.0103092783505155,FALSE
"core_naive_b_cell_ifn_alpha","transitional_b_cell_ifn_gamma",0.97,0.45360824742268,FALSE
"core_naive_cd4_t_cell_il2_stat5","core_naive_cd4_t_cell_inflammatory",0.97,0.298969072164948,FALSE
"core_naive_cd4_t_cell_il6_jak_stat3","core_naive_cd4_t_cell_ifn_gamma",0.97,0.185567010309278,FALSE
"memory_cd4_treg_il6_jak_stat3","memory_cd4_treg_il2_stat5",0.97,0.268041237113402,FALSE
"core_cd16_monocyte_il6_jak_stat3","core_cd16_monocyte_ifn_gamma",0.97,0.195876288659794,FALSE
"cd8_mait_inflammatory","cd8_mait_ifn_gamma",0.97,0,FALSE
"cd8_mait_tnfa_nfkb","gzmk_vd2_gdt_tnfa_nfkb",0.97,0.319587628865979,FALSE
"intermediate_monocyte_il6_jak_stat3","intermediate_monocyte_inflammatory",0.97,0.0927835051546392,FALSE
"isg_memory_cd4_t_cell_ifn_gamma","isg_memory_cd4_t_cell_il2_stat5",0.97,0,FALSE
"isg_memory_cd4_t_cell_il2_stat5","memory_cd4_treg_il2_stat5",0.97,0.0618556701030928,FALSE
"cm_cd4_t_cell_ifn_gamma","cm_cd4_t_cell_il6_jak_stat3",0.96,0.15625,FALSE
"cd56bright_nk_cell_ifn_alpha","pdc_ifn_alpha",0.96,0.03125,FALSE
"cd14_cdc2_ifn_alpha","gzmk_cd56dim_nk_cell_ifn_alpha",0.96,0.416666666666667,FALSE
"core_naive_b_cell_ifn_gamma","core_naive_b_cell_il2_stat5",0.96,0.395833333333333,FALSE
"core_cd14_monocyte_inflammatory","core_cd14_monocyte_il6_jak_stat3",0.96,0.458333333333333,FALSE
"cd8_mait_il6_jak_stat3","gzmk_cd56dim_nk_cell_il6_jak_stat3",0.96,0.354166666666667,FALSE
"klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory",0.96,0.229166666666667,FALSE
"isg_memory_cd4_t_cell_ifn_alpha","klrb1_memory_cd4_treg_il6_jak_stat3",0.96,0.385416666666667,FALSE
